time_id,hourly_timestamp,sessions_count_site1,sessions_count_site2,hourly_occupation_site1,hourly_occupation_site2,date,month,year
1,2018-04-25 00:00:00+00:00,0,0,0.0,0.0,2018-04-25,4,2018
2,2018-04-25 01:00:00+00:00,0,0,0.0,0.0,2018-04-25,4,2018
3,2018-04-25 02:00:00+00:00,0,0,0.0,0.0,2018-04-25,4,2018
4,2018-04-25 03:00:00+00:00,0,0,0.0,0.0,2018-04-25,4,2018
5,2018-04-25 04:00:00+00:00,0,0,0.0,0.0,2018-04-25,4,2018
6,2018-04-25 05:00:00+00:00,0,0,0.0,0.0,2018-04-25,4,2018
7,2018-04-25 06:00:00+00:00,0,0,0.0,0.0,2018-04-25,4,2018
8,2018-04-25 07:00:00+00:00,0,0,0.0,0.0,2018-04-25,4,2018
9,2018-04-25 08:00:00+00:00,0,0,0.0,0.0,2018-04-25,4,2018
10,2018-04-25 09:00:00+00:00,0,0,0.0,0.0,2018-04-25,4,2018
11,2018-04-25 10:00:00+00:00,0,0,0.0,0.0,2018-04-25,4,2018
12,2018-04-25 11:00:00+00:00,0,0,0.0,0.0,2018-04-25,4,2018
13,2018-04-25 12:00:00+00:00,0,1,0.0,0.01818181818181818,2018-04-25,4,2018
14,2018-04-25 13:00:00+00:00,0,1,0.0,0.01818181818181818,2018-04-25,4,2018
15,2018-04-25 14:00:00+00:00,0,2,0.0,0.03636363636363636,2018-04-25,4,2018
16,2018-04-25 15:00:00+00:00,0,7,0.0,0.12727272727272726,2018-04-25,4,2018
17,2018-04-25 16:00:00+00:00,0,22,0.0,0.4,2018-04-25,4,2018
18,2018-04-25 17:00:00+00:00,0,30,0.0,0.5454545454545454,2018-04-25,4,2018
19,2018-04-25 18:00:00+00:00,0,31,0.0,0.5636363636363636,2018-04-25,4,2018
20,2018-04-25 19:00:00+00:00,0,29,0.0,0.5272727272727272,2018-04-25,4,2018
21,2018-04-25 20:00:00+00:00,0,30,0.0,0.5454545454545454,2018-04-25,4,2018
22,2018-04-25 21:00:00+00:00,0,32,0.0,0.5818181818181818,2018-04-25,4,2018
23,2018-04-25 22:00:00+00:00,0,31,0.0,0.5636363636363636,2018-04-25,4,2018
24,2018-04-25 23:00:00+00:00,0,32,0.0,0.5818181818181818,2018-04-25,4,2018
25,2018-04-26 00:00:00+00:00,0,23,0.0,0.41818181818181815,2018-04-26,4,2018
26,2018-04-26 01:00:00+00:00,0,13,0.0,0.23636363636363636,2018-04-26,4,2018
27,2018-04-26 02:00:00+00:00,0,13,0.0,0.23636363636363636,2018-04-26,4,2018
28,2018-04-26 03:00:00+00:00,0,11,0.0,0.2,2018-04-26,4,2018
29,2018-04-26 04:00:00+00:00,0,11,0.0,0.2,2018-04-26,4,2018
30,2018-04-26 05:00:00+00:00,0,4,0.0,0.07272727272727272,2018-04-26,4,2018
31,2018-04-26 06:00:00+00:00,0,3,0.0,0.05454545454545454,2018-04-26,4,2018
32,2018-04-26 07:00:00+00:00,0,4,0.0,0.07272727272727272,2018-04-26,4,2018
33,2018-04-26 08:00:00+00:00,0,4,0.0,0.07272727272727272,2018-04-26,4,2018
34,2018-04-26 09:00:00+00:00,0,4,0.0,0.07272727272727272,2018-04-26,4,2018
35,2018-04-26 10:00:00+00:00,0,4,0.0,0.07272727272727272,2018-04-26,4,2018
36,2018-04-26 11:00:00+00:00,0,4,0.0,0.07272727272727272,2018-04-26,4,2018
37,2018-04-26 12:00:00+00:00,0,4,0.0,0.07272727272727272,2018-04-26,4,2018
38,2018-04-26 13:00:00+00:00,0,3,0.0,0.05454545454545454,2018-04-26,4,2018
39,2018-04-26 14:00:00+00:00,0,5,0.0,0.09090909090909091,2018-04-26,4,2018
40,2018-04-26 15:00:00+00:00,0,6,0.0,0.10909090909090909,2018-04-26,4,2018
41,2018-04-26 16:00:00+00:00,0,18,0.0,0.32727272727272727,2018-04-26,4,2018
42,2018-04-26 17:00:00+00:00,0,27,0.0,0.4909090909090909,2018-04-26,4,2018
43,2018-04-26 18:00:00+00:00,0,32,0.0,0.5818181818181818,2018-04-26,4,2018
44,2018-04-26 19:00:00+00:00,0,31,0.0,0.5636363636363636,2018-04-26,4,2018
45,2018-04-26 20:00:00+00:00,0,28,0.0,0.509090909090909,2018-04-26,4,2018
46,2018-04-26 21:00:00+00:00,0,30,0.0,0.5454545454545454,2018-04-26,4,2018
47,2018-04-26 22:00:00+00:00,0,31,0.0,0.5636363636363636,2018-04-26,4,2018
48,2018-04-26 23:00:00+00:00,0,30,0.0,0.5454545454545454,2018-04-26,4,2018
49,2018-04-27 00:00:00+00:00,0,23,0.0,0.41818181818181815,2018-04-27,4,2018
50,2018-04-27 01:00:00+00:00,0,9,0.0,0.16363636363636364,2018-04-27,4,2018
51,2018-04-27 02:00:00+00:00,0,8,0.0,0.14545454545454545,2018-04-27,4,2018
52,2018-04-27 03:00:00+00:00,0,6,0.0,0.10909090909090909,2018-04-27,4,2018
53,2018-04-27 04:00:00+00:00,0,4,0.0,0.07272727272727272,2018-04-27,4,2018
54,2018-04-27 05:00:00+00:00,0,3,0.0,0.05454545454545454,2018-04-27,4,2018
55,2018-04-27 06:00:00+00:00,0,4,0.0,0.07272727272727272,2018-04-27,4,2018
56,2018-04-27 07:00:00+00:00,0,4,0.0,0.07272727272727272,2018-04-27,4,2018
57,2018-04-27 08:00:00+00:00,0,4,0.0,0.07272727272727272,2018-04-27,4,2018
58,2018-04-27 09:00:00+00:00,0,4,0.0,0.07272727272727272,2018-04-27,4,2018
59,2018-04-27 10:00:00+00:00,0,3,0.0,0.05454545454545454,2018-04-27,4,2018
60,2018-04-27 11:00:00+00:00,0,3,0.0,0.05454545454545454,2018-04-27,4,2018
61,2018-04-27 12:00:00+00:00,0,3,0.0,0.05454545454545454,2018-04-27,4,2018
62,2018-04-27 13:00:00+00:00,0,3,0.0,0.05454545454545454,2018-04-27,4,2018
63,2018-04-27 14:00:00+00:00,0,4,0.0,0.07272727272727272,2018-04-27,4,2018
64,2018-04-27 15:00:00+00:00,0,6,0.0,0.10909090909090909,2018-04-27,4,2018
65,2018-04-27 16:00:00+00:00,0,15,0.0,0.2727272727272727,2018-04-27,4,2018
66,2018-04-27 17:00:00+00:00,0,23,0.0,0.41818181818181815,2018-04-27,4,2018
67,2018-04-27 18:00:00+00:00,0,27,0.0,0.4909090909090909,2018-04-27,4,2018
68,2018-04-27 19:00:00+00:00,0,29,0.0,0.5272727272727272,2018-04-27,4,2018
69,2018-04-27 20:00:00+00:00,0,26,0.0,0.4727272727272727,2018-04-27,4,2018
70,2018-04-27 21:00:00+00:00,0,26,0.0,0.4727272727272727,2018-04-27,4,2018
71,2018-04-27 22:00:00+00:00,0,25,0.0,0.45454545454545453,2018-04-27,4,2018
72,2018-04-27 23:00:00+00:00,0,23,0.0,0.41818181818181815,2018-04-27,4,2018
73,2018-04-28 00:00:00+00:00,0,15,0.0,0.2727272727272727,2018-04-28,4,2018
74,2018-04-28 01:00:00+00:00,0,13,0.0,0.23636363636363636,2018-04-28,4,2018
75,2018-04-28 02:00:00+00:00,0,12,0.0,0.21818181818181817,2018-04-28,4,2018
76,2018-04-28 03:00:00+00:00,0,8,0.0,0.14545454545454545,2018-04-28,4,2018
77,2018-04-28 04:00:00+00:00,0,10,0.0,0.18181818181818182,2018-04-28,4,2018
78,2018-04-28 05:00:00+00:00,0,8,0.0,0.14545454545454545,2018-04-28,4,2018
79,2018-04-28 06:00:00+00:00,0,8,0.0,0.14545454545454545,2018-04-28,4,2018
80,2018-04-28 07:00:00+00:00,0,9,0.0,0.16363636363636364,2018-04-28,4,2018
81,2018-04-28 08:00:00+00:00,0,9,0.0,0.16363636363636364,2018-04-28,4,2018
82,2018-04-28 09:00:00+00:00,0,8,0.0,0.14545454545454545,2018-04-28,4,2018
83,2018-04-28 10:00:00+00:00,0,8,0.0,0.14545454545454545,2018-04-28,4,2018
84,2018-04-28 11:00:00+00:00,0,8,0.0,0.14545454545454545,2018-04-28,4,2018
85,2018-04-28 12:00:00+00:00,0,8,0.0,0.14545454545454545,2018-04-28,4,2018
86,2018-04-28 13:00:00+00:00,0,9,0.0,0.16363636363636364,2018-04-28,4,2018
87,2018-04-28 14:00:00+00:00,0,9,0.0,0.16363636363636364,2018-04-28,4,2018
88,2018-04-28 15:00:00+00:00,0,10,0.0,0.18181818181818182,2018-04-28,4,2018
89,2018-04-28 16:00:00+00:00,0,11,0.0,0.2,2018-04-28,4,2018
90,2018-04-28 17:00:00+00:00,0,11,0.0,0.2,2018-04-28,4,2018
91,2018-04-28 18:00:00+00:00,0,12,0.0,0.21818181818181817,2018-04-28,4,2018
92,2018-04-28 19:00:00+00:00,0,14,0.0,0.2545454545454545,2018-04-28,4,2018
93,2018-04-28 20:00:00+00:00,0,12,0.0,0.21818181818181817,2018-04-28,4,2018
94,2018-04-28 21:00:00+00:00,0,10,0.0,0.18181818181818182,2018-04-28,4,2018
95,2018-04-28 22:00:00+00:00,0,8,0.0,0.14545454545454545,2018-04-28,4,2018
96,2018-04-28 23:00:00+00:00,0,6,0.0,0.10909090909090909,2018-04-28,4,2018
97,2018-04-29 00:00:00+00:00,0,8,0.0,0.14545454545454545,2018-04-29,4,2018
98,2018-04-29 01:00:00+00:00,0,6,0.0,0.10909090909090909,2018-04-29,4,2018
99,2018-04-29 02:00:00+00:00,0,6,0.0,0.10909090909090909,2018-04-29,4,2018
100,2018-04-29 03:00:00+00:00,0,7,0.0,0.12727272727272726,2018-04-29,4,2018
101,2018-04-29 04:00:00+00:00,0,6,0.0,0.10909090909090909,2018-04-29,4,2018
102,2018-04-29 05:00:00+00:00,0,5,0.0,0.09090909090909091,2018-04-29,4,2018
103,2018-04-29 06:00:00+00:00,0,4,0.0,0.07272727272727272,2018-04-29,4,2018
104,2018-04-29 07:00:00+00:00,0,4,0.0,0.07272727272727272,2018-04-29,4,2018
105,2018-04-29 08:00:00+00:00,0,4,0.0,0.07272727272727272,2018-04-29,4,2018
106,2018-04-29 09:00:00+00:00,0,4,0.0,0.07272727272727272,2018-04-29,4,2018
107,2018-04-29 10:00:00+00:00,0,4,0.0,0.07272727272727272,2018-04-29,4,2018
108,2018-04-29 11:00:00+00:00,0,4,0.0,0.07272727272727272,2018-04-29,4,2018
109,2018-04-29 12:00:00+00:00,0,4,0.0,0.07272727272727272,2018-04-29,4,2018
110,2018-04-29 13:00:00+00:00,0,4,0.0,0.07272727272727272,2018-04-29,4,2018
111,2018-04-29 14:00:00+00:00,0,3,0.0,0.05454545454545454,2018-04-29,4,2018
112,2018-04-29 15:00:00+00:00,0,3,0.0,0.05454545454545454,2018-04-29,4,2018
113,2018-04-29 16:00:00+00:00,0,3,0.0,0.05454545454545454,2018-04-29,4,2018
114,2018-04-29 17:00:00+00:00,0,4,0.0,0.07272727272727272,2018-04-29,4,2018
115,2018-04-29 18:00:00+00:00,0,5,0.0,0.09090909090909091,2018-04-29,4,2018
116,2018-04-29 19:00:00+00:00,0,10,0.0,0.18181818181818182,2018-04-29,4,2018
117,2018-04-29 20:00:00+00:00,0,10,0.0,0.18181818181818182,2018-04-29,4,2018
118,2018-04-29 21:00:00+00:00,0,10,0.0,0.18181818181818182,2018-04-29,4,2018
119,2018-04-29 22:00:00+00:00,0,8,0.0,0.14545454545454545,2018-04-29,4,2018
120,2018-04-29 23:00:00+00:00,0,8,0.0,0.14545454545454545,2018-04-29,4,2018
121,2018-04-30 00:00:00+00:00,0,10,0.0,0.18181818181818182,2018-04-30,4,2018
122,2018-04-30 01:00:00+00:00,0,10,0.0,0.18181818181818182,2018-04-30,4,2018
123,2018-04-30 02:00:00+00:00,0,10,0.0,0.18181818181818182,2018-04-30,4,2018
124,2018-04-30 03:00:00+00:00,0,8,0.0,0.14545454545454545,2018-04-30,4,2018
125,2018-04-30 04:00:00+00:00,0,7,0.0,0.12727272727272726,2018-04-30,4,2018
126,2018-04-30 05:00:00+00:00,0,4,0.0,0.07272727272727272,2018-04-30,4,2018
127,2018-04-30 06:00:00+00:00,0,4,0.0,0.07272727272727272,2018-04-30,4,2018
128,2018-04-30 07:00:00+00:00,0,5,0.0,0.09090909090909091,2018-04-30,4,2018
129,2018-04-30 08:00:00+00:00,0,5,0.0,0.09090909090909091,2018-04-30,4,2018
130,2018-04-30 09:00:00+00:00,0,5,0.0,0.09090909090909091,2018-04-30,4,2018
131,2018-04-30 10:00:00+00:00,0,5,0.0,0.09090909090909091,2018-04-30,4,2018
132,2018-04-30 11:00:00+00:00,0,5,0.0,0.09090909090909091,2018-04-30,4,2018
133,2018-04-30 12:00:00+00:00,0,5,0.0,0.09090909090909091,2018-04-30,4,2018
134,2018-04-30 13:00:00+00:00,0,4,0.0,0.07272727272727272,2018-04-30,4,2018
135,2018-04-30 14:00:00+00:00,0,5,0.0,0.09090909090909091,2018-04-30,4,2018
136,2018-04-30 15:00:00+00:00,0,5,0.0,0.09090909090909091,2018-04-30,4,2018
137,2018-04-30 16:00:00+00:00,0,20,0.0,0.36363636363636365,2018-04-30,4,2018
138,2018-04-30 17:00:00+00:00,0,25,0.0,0.45454545454545453,2018-04-30,4,2018
139,2018-04-30 18:00:00+00:00,0,30,0.0,0.5454545454545454,2018-04-30,4,2018
140,2018-04-30 19:00:00+00:00,0,30,0.0,0.5454545454545454,2018-04-30,4,2018
141,2018-04-30 20:00:00+00:00,0,29,0.0,0.5272727272727272,2018-04-30,4,2018
142,2018-04-30 21:00:00+00:00,0,31,0.0,0.5636363636363636,2018-04-30,4,2018
143,2018-04-30 22:00:00+00:00,0,33,0.0,0.6,2018-04-30,4,2018
144,2018-04-30 23:00:00+00:00,0,32,0.0,0.5818181818181818,2018-04-30,4,2018
145,2018-05-01 00:00:00+00:00,0,21,0.0,0.38181818181818183,2018-05-01,5,2018
146,2018-05-01 01:00:00+00:00,0,14,0.0,0.2545454545454545,2018-05-01,5,2018
147,2018-05-01 02:00:00+00:00,0,10,0.0,0.18181818181818182,2018-05-01,5,2018
148,2018-05-01 03:00:00+00:00,0,8,0.0,0.14545454545454545,2018-05-01,5,2018
149,2018-05-01 04:00:00+00:00,0,6,0.0,0.10909090909090909,2018-05-01,5,2018
150,2018-05-01 05:00:00+00:00,0,5,0.0,0.09090909090909091,2018-05-01,5,2018
151,2018-05-01 06:00:00+00:00,0,5,0.0,0.09090909090909091,2018-05-01,5,2018
152,2018-05-01 07:00:00+00:00,0,5,0.0,0.09090909090909091,2018-05-01,5,2018
153,2018-05-01 08:00:00+00:00,0,5,0.0,0.09090909090909091,2018-05-01,5,2018
154,2018-05-01 09:00:00+00:00,0,5,0.0,0.09090909090909091,2018-05-01,5,2018
155,2018-05-01 10:00:00+00:00,0,5,0.0,0.09090909090909091,2018-05-01,5,2018
156,2018-05-01 11:00:00+00:00,0,5,0.0,0.09090909090909091,2018-05-01,5,2018
157,2018-05-01 12:00:00+00:00,0,5,0.0,0.09090909090909091,2018-05-01,5,2018
158,2018-05-01 13:00:00+00:00,0,5,0.0,0.09090909090909091,2018-05-01,5,2018
159,2018-05-01 14:00:00+00:00,0,6,0.0,0.10909090909090909,2018-05-01,5,2018
160,2018-05-01 15:00:00+00:00,0,8,0.0,0.14545454545454545,2018-05-01,5,2018
161,2018-05-01 16:00:00+00:00,0,18,0.0,0.32727272727272727,2018-05-01,5,2018
162,2018-05-01 17:00:00+00:00,0,28,0.0,0.509090909090909,2018-05-01,5,2018
163,2018-05-01 18:00:00+00:00,0,32,0.0,0.5818181818181818,2018-05-01,5,2018
164,2018-05-01 19:00:00+00:00,0,34,0.0,0.6181818181818182,2018-05-01,5,2018
165,2018-05-01 20:00:00+00:00,0,34,0.0,0.6181818181818182,2018-05-01,5,2018
166,2018-05-01 21:00:00+00:00,0,34,0.0,0.6181818181818182,2018-05-01,5,2018
167,2018-05-01 22:00:00+00:00,0,33,0.0,0.6,2018-05-01,5,2018
168,2018-05-01 23:00:00+00:00,0,29,0.0,0.5272727272727272,2018-05-01,5,2018
169,2018-05-02 00:00:00+00:00,0,22,0.0,0.4,2018-05-02,5,2018
170,2018-05-02 01:00:00+00:00,0,14,0.0,0.2545454545454545,2018-05-02,5,2018
171,2018-05-02 02:00:00+00:00,0,10,0.0,0.18181818181818182,2018-05-02,5,2018
172,2018-05-02 03:00:00+00:00,0,10,0.0,0.18181818181818182,2018-05-02,5,2018
173,2018-05-02 04:00:00+00:00,0,11,0.0,0.2,2018-05-02,5,2018
174,2018-05-02 05:00:00+00:00,0,10,0.0,0.18181818181818182,2018-05-02,5,2018
175,2018-05-02 06:00:00+00:00,0,7,0.0,0.12727272727272726,2018-05-02,5,2018
176,2018-05-02 07:00:00+00:00,0,7,0.0,0.12727272727272726,2018-05-02,5,2018
177,2018-05-02 08:00:00+00:00,0,6,0.0,0.10909090909090909,2018-05-02,5,2018
178,2018-05-02 09:00:00+00:00,0,6,0.0,0.10909090909090909,2018-05-02,5,2018
179,2018-05-02 10:00:00+00:00,0,6,0.0,0.10909090909090909,2018-05-02,5,2018
180,2018-05-02 11:00:00+00:00,0,6,0.0,0.10909090909090909,2018-05-02,5,2018
181,2018-05-02 12:00:00+00:00,0,6,0.0,0.10909090909090909,2018-05-02,5,2018
182,2018-05-02 13:00:00+00:00,0,5,0.0,0.09090909090909091,2018-05-02,5,2018
183,2018-05-02 14:00:00+00:00,0,6,0.0,0.10909090909090909,2018-05-02,5,2018
184,2018-05-02 15:00:00+00:00,0,8,0.0,0.14545454545454545,2018-05-02,5,2018
185,2018-05-02 16:00:00+00:00,0,23,0.0,0.41818181818181815,2018-05-02,5,2018
186,2018-05-02 17:00:00+00:00,0,30,0.0,0.5454545454545454,2018-05-02,5,2018
187,2018-05-02 18:00:00+00:00,0,31,0.0,0.5636363636363636,2018-05-02,5,2018
188,2018-05-02 19:00:00+00:00,0,30,0.0,0.5454545454545454,2018-05-02,5,2018
189,2018-05-02 20:00:00+00:00,0,31,0.0,0.5636363636363636,2018-05-02,5,2018
190,2018-05-02 21:00:00+00:00,0,32,0.0,0.5818181818181818,2018-05-02,5,2018
191,2018-05-02 22:00:00+00:00,0,31,0.0,0.5636363636363636,2018-05-02,5,2018
192,2018-05-02 23:00:00+00:00,0,31,0.0,0.5636363636363636,2018-05-02,5,2018
193,2018-05-03 00:00:00+00:00,0,28,0.0,0.509090909090909,2018-05-03,5,2018
194,2018-05-03 01:00:00+00:00,0,15,0.0,0.2727272727272727,2018-05-03,5,2018
195,2018-05-03 02:00:00+00:00,0,16,0.0,0.2909090909090909,2018-05-03,5,2018
196,2018-05-03 03:00:00+00:00,0,14,0.0,0.2545454545454545,2018-05-03,5,2018
197,2018-05-03 04:00:00+00:00,0,7,0.0,0.12727272727272726,2018-05-03,5,2018
198,2018-05-03 05:00:00+00:00,0,8,0.0,0.14545454545454545,2018-05-03,5,2018
199,2018-05-03 06:00:00+00:00,0,6,0.0,0.10909090909090909,2018-05-03,5,2018
200,2018-05-03 07:00:00+00:00,0,6,0.0,0.10909090909090909,2018-05-03,5,2018
201,2018-05-03 08:00:00+00:00,0,6,0.0,0.10909090909090909,2018-05-03,5,2018
202,2018-05-03 09:00:00+00:00,0,6,0.0,0.10909090909090909,2018-05-03,5,2018
203,2018-05-03 10:00:00+00:00,0,6,0.0,0.10909090909090909,2018-05-03,5,2018
204,2018-05-03 11:00:00+00:00,0,5,0.0,0.09090909090909091,2018-05-03,5,2018
205,2018-05-03 12:00:00+00:00,0,6,0.0,0.10909090909090909,2018-05-03,5,2018
206,2018-05-03 13:00:00+00:00,0,6,0.0,0.10909090909090909,2018-05-03,5,2018
207,2018-05-03 14:00:00+00:00,0,7,0.0,0.12727272727272726,2018-05-03,5,2018
208,2018-05-03 15:00:00+00:00,0,11,0.0,0.2,2018-05-03,5,2018
209,2018-05-03 16:00:00+00:00,0,29,0.0,0.5272727272727272,2018-05-03,5,2018
210,2018-05-03 17:00:00+00:00,0,35,0.0,0.6363636363636364,2018-05-03,5,2018
211,2018-05-03 18:00:00+00:00,0,40,0.0,0.7272727272727273,2018-05-03,5,2018
212,2018-05-03 19:00:00+00:00,0,40,0.0,0.7272727272727273,2018-05-03,5,2018
213,2018-05-03 20:00:00+00:00,0,40,0.0,0.7272727272727273,2018-05-03,5,2018
214,2018-05-03 21:00:00+00:00,0,39,0.0,0.7090909090909091,2018-05-03,5,2018
215,2018-05-03 22:00:00+00:00,0,39,0.0,0.7090909090909091,2018-05-03,5,2018
216,2018-05-03 23:00:00+00:00,0,37,0.0,0.6727272727272727,2018-05-03,5,2018
217,2018-05-04 00:00:00+00:00,0,29,0.0,0.5272727272727272,2018-05-04,5,2018
218,2018-05-04 01:00:00+00:00,0,20,0.0,0.36363636363636365,2018-05-04,5,2018
219,2018-05-04 02:00:00+00:00,0,13,0.0,0.23636363636363636,2018-05-04,5,2018
220,2018-05-04 03:00:00+00:00,0,7,0.0,0.12727272727272726,2018-05-04,5,2018
221,2018-05-04 04:00:00+00:00,0,7,0.0,0.12727272727272726,2018-05-04,5,2018
222,2018-05-04 05:00:00+00:00,0,7,0.0,0.12727272727272726,2018-05-04,5,2018
223,2018-05-04 06:00:00+00:00,0,6,0.0,0.10909090909090909,2018-05-04,5,2018
224,2018-05-04 07:00:00+00:00,0,4,0.0,0.07272727272727272,2018-05-04,5,2018
225,2018-05-04 08:00:00+00:00,0,4,0.0,0.07272727272727272,2018-05-04,5,2018
226,2018-05-04 09:00:00+00:00,0,4,0.0,0.07272727272727272,2018-05-04,5,2018
227,2018-05-04 10:00:00+00:00,0,4,0.0,0.07272727272727272,2018-05-04,5,2018
228,2018-05-04 11:00:00+00:00,0,4,0.0,0.07272727272727272,2018-05-04,5,2018
229,2018-05-04 12:00:00+00:00,0,5,0.0,0.09090909090909091,2018-05-04,5,2018
230,2018-05-04 13:00:00+00:00,0,5,0.0,0.09090909090909091,2018-05-04,5,2018
231,2018-05-04 14:00:00+00:00,0,5,0.0,0.09090909090909091,2018-05-04,5,2018
232,2018-05-04 15:00:00+00:00,0,8,0.0,0.14545454545454545,2018-05-04,5,2018
233,2018-05-04 16:00:00+00:00,0,25,0.0,0.45454545454545453,2018-05-04,5,2018
234,2018-05-04 17:00:00+00:00,0,34,0.0,0.6181818181818182,2018-05-04,5,2018
235,2018-05-04 18:00:00+00:00,0,37,0.0,0.6727272727272727,2018-05-04,5,2018
236,2018-05-04 19:00:00+00:00,0,36,0.0,0.6545454545454545,2018-05-04,5,2018
237,2018-05-04 20:00:00+00:00,0,37,0.0,0.6727272727272727,2018-05-04,5,2018
238,2018-05-04 21:00:00+00:00,0,34,0.0,0.6181818181818182,2018-05-04,5,2018
239,2018-05-04 22:00:00+00:00,0,31,0.0,0.5636363636363636,2018-05-04,5,2018
240,2018-05-04 23:00:00+00:00,0,27,0.0,0.4909090909090909,2018-05-04,5,2018
241,2018-05-05 00:00:00+00:00,0,21,0.0,0.38181818181818183,2018-05-05,5,2018
242,2018-05-05 01:00:00+00:00,0,17,0.0,0.3090909090909091,2018-05-05,5,2018
243,2018-05-05 02:00:00+00:00,0,13,0.0,0.23636363636363636,2018-05-05,5,2018
244,2018-05-05 03:00:00+00:00,0,13,0.0,0.23636363636363636,2018-05-05,5,2018
245,2018-05-05 04:00:00+00:00,0,10,0.0,0.18181818181818182,2018-05-05,5,2018
246,2018-05-05 05:00:00+00:00,0,10,0.0,0.18181818181818182,2018-05-05,5,2018
247,2018-05-05 06:00:00+00:00,0,10,0.0,0.18181818181818182,2018-05-05,5,2018
248,2018-05-05 07:00:00+00:00,0,9,0.0,0.16363636363636364,2018-05-05,5,2018
249,2018-05-05 08:00:00+00:00,0,9,0.0,0.16363636363636364,2018-05-05,5,2018
250,2018-05-05 09:00:00+00:00,0,9,0.0,0.16363636363636364,2018-05-05,5,2018
251,2018-05-05 10:00:00+00:00,0,9,0.0,0.16363636363636364,2018-05-05,5,2018
252,2018-05-05 11:00:00+00:00,0,9,0.0,0.16363636363636364,2018-05-05,5,2018
253,2018-05-05 12:00:00+00:00,0,10,0.0,0.18181818181818182,2018-05-05,5,2018
254,2018-05-05 13:00:00+00:00,0,10,0.0,0.18181818181818182,2018-05-05,5,2018
255,2018-05-05 14:00:00+00:00,0,9,0.0,0.16363636363636364,2018-05-05,5,2018
256,2018-05-05 15:00:00+00:00,0,11,0.0,0.2,2018-05-05,5,2018
257,2018-05-05 16:00:00+00:00,0,13,0.0,0.23636363636363636,2018-05-05,5,2018
258,2018-05-05 17:00:00+00:00,0,12,0.0,0.21818181818181817,2018-05-05,5,2018
259,2018-05-05 18:00:00+00:00,0,14,0.0,0.2545454545454545,2018-05-05,5,2018
260,2018-05-05 19:00:00+00:00,0,12,0.0,0.21818181818181817,2018-05-05,5,2018
261,2018-05-05 20:00:00+00:00,0,12,0.0,0.21818181818181817,2018-05-05,5,2018
262,2018-05-05 21:00:00+00:00,0,12,0.0,0.21818181818181817,2018-05-05,5,2018
263,2018-05-05 22:00:00+00:00,0,11,0.0,0.2,2018-05-05,5,2018
264,2018-05-05 23:00:00+00:00,0,12,0.0,0.21818181818181817,2018-05-05,5,2018
265,2018-05-06 00:00:00+00:00,0,10,0.0,0.18181818181818182,2018-05-06,5,2018
266,2018-05-06 01:00:00+00:00,0,7,0.0,0.12727272727272726,2018-05-06,5,2018
267,2018-05-06 02:00:00+00:00,0,8,0.0,0.14545454545454545,2018-05-06,5,2018
268,2018-05-06 03:00:00+00:00,0,9,0.0,0.16363636363636364,2018-05-06,5,2018
269,2018-05-06 04:00:00+00:00,0,10,0.0,0.18181818181818182,2018-05-06,5,2018
270,2018-05-06 05:00:00+00:00,0,8,0.0,0.14545454545454545,2018-05-06,5,2018
271,2018-05-06 06:00:00+00:00,0,7,0.0,0.12727272727272726,2018-05-06,5,2018
272,2018-05-06 07:00:00+00:00,0,6,0.0,0.10909090909090909,2018-05-06,5,2018
273,2018-05-06 08:00:00+00:00,0,6,0.0,0.10909090909090909,2018-05-06,5,2018
274,2018-05-06 09:00:00+00:00,0,6,0.0,0.10909090909090909,2018-05-06,5,2018
275,2018-05-06 10:00:00+00:00,0,7,0.0,0.12727272727272726,2018-05-06,5,2018
276,2018-05-06 11:00:00+00:00,0,7,0.0,0.12727272727272726,2018-05-06,5,2018
277,2018-05-06 12:00:00+00:00,0,7,0.0,0.12727272727272726,2018-05-06,5,2018
278,2018-05-06 13:00:00+00:00,0,7,0.0,0.12727272727272726,2018-05-06,5,2018
279,2018-05-06 14:00:00+00:00,0,6,0.0,0.10909090909090909,2018-05-06,5,2018
280,2018-05-06 15:00:00+00:00,0,5,0.0,0.09090909090909091,2018-05-06,5,2018
281,2018-05-06 16:00:00+00:00,0,6,0.0,0.10909090909090909,2018-05-06,5,2018
282,2018-05-06 17:00:00+00:00,0,8,0.0,0.14545454545454545,2018-05-06,5,2018
283,2018-05-06 18:00:00+00:00,0,8,0.0,0.14545454545454545,2018-05-06,5,2018
284,2018-05-06 19:00:00+00:00,0,9,0.0,0.16363636363636364,2018-05-06,5,2018
285,2018-05-06 20:00:00+00:00,0,6,0.0,0.10909090909090909,2018-05-06,5,2018
286,2018-05-06 21:00:00+00:00,0,4,0.0,0.07272727272727272,2018-05-06,5,2018
287,2018-05-06 22:00:00+00:00,0,3,0.0,0.05454545454545454,2018-05-06,5,2018
288,2018-05-06 23:00:00+00:00,0,5,0.0,0.09090909090909091,2018-05-06,5,2018
289,2018-05-07 00:00:00+00:00,0,6,0.0,0.10909090909090909,2018-05-07,5,2018
290,2018-05-07 01:00:00+00:00,0,5,0.0,0.09090909090909091,2018-05-07,5,2018
291,2018-05-07 02:00:00+00:00,0,9,0.0,0.16363636363636364,2018-05-07,5,2018
292,2018-05-07 03:00:00+00:00,0,9,0.0,0.16363636363636364,2018-05-07,5,2018
293,2018-05-07 04:00:00+00:00,0,9,0.0,0.16363636363636364,2018-05-07,5,2018
